time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:8:10.2420,-0.93,-0.143,-0.346,-0.11,-0.06,0.2,-0.17,-0.04,0.08
2021-11-10 11:8:10.2520,-0.934,-0.144,-0.352,-0.08,-0.02,0.23,-0.18,-0.01,0.04
2021-11-10 11:8:10.2620,-0.935,-0.146,-0.362,-0.04,0.02,0.27,-0.18,-0.01,0.04
2021-11-10 11:8:10.2730,-0.935,-0.141,-0.367,-0.02,0.04,0.36,-0.17,0.03,0.03
2021-11-10 11:8:10.2820,-0.935,-0.14,-0.371,-0.02,0.02,0.42,-0.16,0.07,0.02
2021-11-10 11:8:10.2920,-0.936,-0.142,-0.374,-0.02,-0.01,0.45,-0.14,0.13,0.02
2021-11-10 11:8:10.3020,-0.935,-0.14,-0.379,0.0,0.02,0.46,-0.11,0.17,0.03
2021-11-10 11:8:10.3110,-0.93,-0.138,-0.378,0.0,0.02,0.48,-0.08,0.19,0.04
2021-11-10 11:8:10.3220,-0.925,-0.136,-0.376,-0.03,0.0,0.49,-0.06,0.2,0.04
2021-11-10 11:8:10.3310,-0.924,-0.128,-0.378,-0.08,0.0,0.44,-0.05,0.18,0.05
2021-11-10 11:8:10.3420,-0.925,-0.12,-0.384,-0.1,-0.05,0.44,-0.05,0.06,0.05
2021-11-10 11:8:10.3530,-0.925,-0.117,-0.388,-0.08,-0.13,0.46,-0.05,0.06,0.05
2021-11-10 11:8:10.3620,-0.925,-0.115,-0.394,-0.08,-0.17,0.51,-0.03,-0.02,0.04
2021-11-10 11:8:10.3710,-0.922,-0.114,-0.396,-0.09,-0.19,0.57,0.0,-0.09,0.03
2021-11-10 11:8:10.3810,-0.915,-0.115,-0.395,-0.1,-0.21,0.61,0.03,-0.12,0.02
2021-11-10 11:8:10.3920,-0.908,-0.116,-0.389,-0.16,-0.2,0.63,0.06,-0.11,0.02
2021-11-10 11:8:10.4020,-0.901,-0.116,-0.378,-0.24,-0.19,0.59,0.09,-0.07,0.02
2021-11-10 11:8:10.4120,-0.894,-0.114,-0.362,-0.31,-0.18,0.52,0.1,0.08,0.03
2021-11-10 11:8:10.4220,-0.882,-0.113,-0.36,-0.36,-0.2,0.34,0.1,0.08,0.03
2021-11-10 11:8:10.4320,-0.865,-0.111,-0.35,-0.47,-0.21,0.28,0.1,0.12,0.05
2021-11-10 11:8:10.4410,-0.844,-0.107,-0.341,-0.6,-0.21,0.2,0.1,0.1,0.07
2021-11-10 11:8:10.4520,-0.825,-0.108,-0.33,-0.81,-0.24,0.1,0.1,0.03,0.09
2021-11-10 11:8:10.4610,-0.803,-0.11,-0.316,-0.99,-0.25,0.01,0.08,-0.07,0.11
2021-11-10 11:8:10.4720,-0.786,-0.108,-0.287,-1.22,-0.21,-0.11,0.05,-0.17,0.15
2021-11-10 11:8:10.4810,-0.765,-0.113,-0.262,-1.4,-0.21,-0.31,0.0,-0.22,0.2
2021-11-10 11:8:10.4910,-0.747,-0.117,-0.241,-1.61,-0.17,-0.58,-0.06,-0.22,0.26
2021-11-10 11:8:10.5020,-0.733,-0.124,-0.217,-1.81,-0.09,-0.76,-0.11,-0.18,0.33
2021-11-10 11:8:10.5110,-0.715,-0.132,-0.195,-1.96,0.01,-0.97,-0.16,-0.09,0.42
2021-11-10 11:8:10.5220,-0.699,-0.132,-0.169,-2.13,0.15,-1.21,-0.2,0.04,0.5
2021-11-10 11:8:10.5310,-0.68,-0.129,-0.147,-2.29,0.24,-1.45,-0.25,0.17,0.58
2021-11-10 11:8:10.5410,-0.681,-0.115,-0.113,-2.49,0.27,-1.73,-0.34,0.3,0.67
2021-11-10 11:8:10.5510,-0.687,-0.096,-0.07,-2.55,0.29,-2.01,-0.59,0.32,0.83
2021-11-10 11:8:10.5620,-0.703,-0.097,-0.033,-2.5,0.17,-2.49,-0.59,0.32,0.83
2021-11-10 11:8:10.5720,-0.746,-0.086,0.001,-2.37,0.22,-2.86,-0.67,0.05,0.9
2021-11-10 11:8:10.5820,-0.803,-0.069,0.032,-2.11,0.29,-3.22,-0.71,-0.38,0.95
2021-11-10 11:8:10.5910,-0.875,-0.098,0.082,-1.56,0.21,-3.44,-0.77,-0.78,1.02
2021-11-10 11:8:10.6020,-0.975,-0.139,0.163,-0.11,1.02,-4.35,-1.04,-0.85,1.26
2021-11-10 11:8:10.6120,-1.063,-0.16,0.246,-0.11,1.02,-4.35,-1.04,-0.85,1.26
2021-11-10 11:8:10.6220,-1.169,-0.153,0.302,0.78,1.45,-5.2,-1.9,0.03,1.31
2021-11-10 11:8:10.6320,-1.245,-0.139,0.328,1.73,1.67,-5.8,-1.9,0.03,1.31
2021-11-10 11:8:10.6420,-1.288,-0.133,0.322,2.67,1.71,-6.22,-2.47,0.53,1.26
2021-11-10 11:8:10.6510,-1.319,-0.12,0.277,3.21,1.82,-6.32,-2.96,0.82,1.15
2021-11-10 11:8:10.6620,-1.358,-0.115,0.209,3.55,1.94,-6.11,-3.29,0.77,1.02
2021-11-10 11:8:10.6710,-1.42,-0.118,0.157,3.93,2.01,-5.47,-3.44,0.45,0.87
2021-11-10 11:8:10.6810,-1.529,-0.103,0.114,4.43,2.24,-4.89,-3.46,-0.07,0.72
2021-11-10 11:8:10.6910,-1.651,-0.116,0.097,5.32,2.3,-4.35,-3.42,-0.59,0.54
2021-11-10 11:8:10.7010,-1.784,-0.136,0.11,6.5,2.42,-3.96,-3.44,-0.84,0.35
2021-11-10 11:8:10.7110,-1.913,-0.104,0.113,7.73,2.81,-3.87,-3.6,-0.73,0.11
2021-11-10 11:8:10.7220,-2.014,-0.068,0.073,9.03,2.77,-3.89,-3.88,-0.41,-0.2
2021-11-10 11:8:10.7310,-2.107,-0.036,0.031,10.1,2.45,-3.56,-4.17,0.03,-0.54
2021-11-10 11:8:10.7410,-2.181,0.015,-0.027,11.07,2.2,-3.07,-4.35,0.51,-0.85
2021-11-10 11:8:10.7510,-2.25,0.07,-0.097,11.81,1.8,-2.62,-4.4,0.94,-1.07
2021-11-10 11:8:10.7610,-2.317,0.153,-0.147,12.55,1.27,-1.92,-4.28,1.29,-1.26
2021-11-10 11:8:10.7710,-2.386,0.237,-0.229,13.19,0.57,-1.47,-4.1,1.43,-1.48
2021-11-10 11:8:10.7800,-2.416,0.288,-0.323,13.92,-0.37,-0.86,-3.92,1.38,-1.83
2021-11-10 11:8:10.7900,-2.407,0.31,-0.42,14.38,-1.09,0.0,-3.79,1.25,-2.32
2021-11-10 11:8:10.8010,-2.384,0.33,-0.517,14.4,-1.52,0.87,-3.73,1.12,-2.89
2021-11-10 11:8:10.8100,-2.344,0.36,-0.577,14.2,-1.91,1.83,-3.61,1.06,-3.46
2021-11-10 11:8:10.8210,-2.285,0.391,-0.654,13.88,-2.39,2.47,-3.42,1.03,-3.94
2021-11-10 11:8:10.8300,-2.241,0.425,-0.699,13.32,-3.02,3.06,-3.17,1.02,-4.27
2021-11-10 11:8:10.8410,-2.205,0.485,-0.697,12.83,-3.6,3.64,-2.86,1.15,-4.42
2021-11-10 11:8:10.8510,-2.153,0.531,-0.718,12.52,-4.44,3.61,-2.57,1.42,-4.45
2021-11-10 11:8:10.8620,-2.099,0.559,-0.759,12.12,-5.32,3.52,-2.37,1.73,-4.44
2021-11-10 11:8:10.8710,-2.04,0.596,-0.786,11.67,-5.94,3.73,-2.23,2.05,-4.43
2021-11-10 11:8:10.8800,-1.965,0.629,-0.832,11.23,-6.61,3.81,-2.09,2.26,-4.48
2021-11-10 11:8:10.8920,-1.892,0.661,-0.9,10.71,-7.27,3.94,-1.95,2.24,-4.62
2021-11-10 11:8:10.9000,-1.839,0.709,-0.941,10.08,-7.93,4.35,-1.78,2.02,-4.81
2021-11-10 11:8:10.9100,-1.801,0.749,-0.948,9.67,-8.67,4.7,-1.58,1.79,-5.0
2021-11-10 11:8:10.9210,-1.764,0.769,-0.942,9.41,-9.52,4.71,-1.36,1.64,-5.15
2021-11-10 11:8:10.9310,-1.73,0.783,-0.918,9.28,-10.12,4.51,-1.13,1.64,-5.22
2021-11-10 11:8:10.9410,-1.682,0.781,-0.871,9.16,-10.66,4.2,-0.9,1.83,-5.22
2021-11-10 11:8:10.9510,-1.603,0.785,-0.854,9.03,-11.07,3.61,-0.69,2.06,-5.17
2021-11-10 11:8:10.9600,-1.51,0.835,-0.847,8.68,-11.38,3.11,-0.6,2.21,-5.16
2021-11-10 11:8:10.9710,-1.428,0.875,-0.815,8.08,-12.05,2.89,-0.54,2.27,-5.19
2021-11-10 11:8:10.9800,-1.328,0.886,-0.798,7.6,-12.91,2.48,-0.47,2.24,-5.25
2021-11-10 11:8:10.9900,-1.226,0.867,-0.784,7.08,-13.4,2.05,-0.39,2.16,-5.34
2021-11-10 11:8:11.0000,-1.12,0.802,-0.766,6.44,-13.69,1.81,-0.28,2.09,-5.43
2021-11-10 11:8:11.0100,-1.021,0.738,-0.737,5.82,-13.48,1.5,-0.09,2.02,-5.5
2021-11-10 11:8:11.0200,-0.929,0.684,-0.693,5.25,-13.09,1.18,0.15,1.96,-5.54
2021-11-10 11:8:11.0300,-0.847,0.631,-0.632,4.73,-12.85,0.72,0.37,1.96,-5.49
2021-11-10 11:8:11.0390,-0.768,0.6,-0.579,4.04,-12.42,-0.5,0.62,2.16,-5.22
2021-11-10 11:8:11.0510,-0.692,0.588,-0.517,4.04,-12.42,-0.5,0.62,2.16,-5.22
2021-11-10 11:8:11.0600,-0.617,0.58,-0.452,3.78,-12.47,-1.08,0.69,2.33,-5.01
2021-11-10 11:8:11.0700,-0.526,0.56,-0.43,3.51,-12.59,-1.79,0.75,2.44,-4.77
2021-11-10 11:8:11.0810,-0.425,0.522,-0.433,3.19,-12.63,-2.2,0.76,2.44,-4.51
2021-11-10 11:8:11.0900,-0.329,0.487,-0.427,2.66,-12.44,-2.19,0.72,2.42,-4.25
2021-11-10 11:8:11.1000,-0.248,0.463,-0.416,2.14,-12.17,-2.21,0.67,2.46,-3.99
2021-11-10 11:8:11.1100,-0.166,0.426,-0.417,1.74,-12.0,-2.3,0.58,2.6,-3.73
2021-11-10 11:8:11.1200,-0.095,0.394,-0.427,1.38,-11.75,-2.34,0.47,2.82,-3.45
2021-11-10 11:8:11.1300,-0.027,0.39,-0.425,1.06,-11.4,-2.21,0.38,3.1,-3.17
2021-11-10 11:8:11.1400,0.047,0.392,-0.437,0.83,-11.3,-2.18,0.36,3.39,-2.9
2021-11-10 11:8:11.1490,0.126,0.38,-0.457,0.56,-11.35,-2.07,0.4,3.61,-2.62
2021-11-10 11:8:11.1600,0.194,0.362,-0.476,0.19,-11.28,-1.83,0.49,3.7,-2.32
2021-11-10 11:8:11.1690,0.273,0.348,-0.497,-0.1,-11.1,-1.53,0.61,3.69,-2.04
2021-11-10 11:8:11.1800,0.321,0.326,-0.505,-0.53,-11.01,-1.23,0.76,3.57,-1.74
2021-11-10 11:8:11.1900,0.361,0.318,-0.497,-0.76,-10.78,-0.95,0.94,3.37,-1.44
2021-11-10 11:8:11.2000,0.395,0.3,-0.479,-0.93,-10.72,-0.82,1.21,2.89,-0.87
2021-11-10 11:8:11.2100,0.416,0.271,-0.464,-1.0,-10.62,-0.8,1.21,2.89,-0.87
2021-11-10 11:8:11.2200,0.418,0.246,-0.44,-1.11,-10.42,-0.8,1.25,2.79,-0.62
2021-11-10 11:8:11.2300,0.426,0.223,-0.42,-0.97,-10.19,-0.8,1.23,2.86,-0.38
2021-11-10 11:8:11.2400,0.443,0.177,-0.421,-0.85,-10.05,-0.87,1.22,3.08,0.05
2021-11-10 11:8:11.2500,0.462,0.138,-0.436,-0.82,-9.73,-0.74,1.22,3.08,0.05
2021-11-10 11:8:11.2590,0.488,0.123,-0.425,-0.85,-9.35,-0.4,1.3,3.14,0.23
2021-11-10 11:8:11.2700,0.486,0.123,-0.395,-1.05,-9.2,-0.16,1.47,3.16,0.4
2021-11-10 11:8:11.2790,0.491,0.099,-0.366,-0.97,-9.25,-0.18,1.68,3.14,0.56
2021-11-10 11:8:11.2890,0.482,0.093,-0.319,-0.95,-9.22,-0.19,1.89,3.08,0.72
2021-11-10 11:8:11.3000,0.478,0.088,-0.261,-0.88,-9.14,-0.29,2.04,3.03,0.87
2021-11-10 11:8:11.3100,0.463,0.064,-0.213,-0.76,-9.27,-0.56,1.98,3.08,1.16
2021-11-10 11:8:11.3190,0.458,0.029,-0.202,-0.68,-9.18,-0.8,1.77,3.11,1.3
2021-11-10 11:8:11.3300,0.442,0.006,-0.189,-0.58,-8.98,-0.76,1.77,3.11,1.3
2021-11-10 11:8:11.3400,0.396,0.007,-0.15,-0.56,-8.78,-0.57,1.62,3.09,1.44
2021-11-10 11:8:11.3490,0.341,0.014,-0.104,-0.25,-8.81,-0.59,1.59,3.04,1.58
2021-11-10 11:8:11.3600,0.279,0.025,-0.057,0.18,-8.97,-0.82,1.67,2.98,1.72
2021-11-10 11:8:11.3690,0.218,0.042,0.005,0.64,-9.14,-0.95,1.82,2.99,1.86
2021-11-10 11:8:11.3790,0.159,0.048,0.074,1.15,-9.41,-1.26,1.98,3.08,2.0
2021-11-10 11:8:11.3890,0.104,0.057,0.159,1.57,-9.62,-1.61,2.06,3.67,2.31
2021-11-10 11:8:11.3990,0.079,0.058,0.224,1.97,-9.74,-2.08,1.83,3.94,2.51
2021-11-10 11:8:11.4100,0.098,-0.039,0.202,2.17,-9.99,-2.59,1.83,3.94,2.51
2021-11-10 11:8:11.4200,0.098,-0.082,0.162,1.87,-9.46,-2.45,1.47,3.98,2.75
2021-11-10 11:8:11.4290,0.07,-0.052,0.177,1.4,-8.96,-1.52,1.19,3.72,3.03
2021-11-10 11:8:11.4390,0.036,-0.033,0.18,1.4,-8.96,-1.52,1.19,3.72,3.03
2021-11-10 11:8:11.4500,-0.015,0.009,0.24,1.39,-9.21,-1.41,1.62,3.44,3.16
2021-11-10 11:8:11.4590,-0.062,0.063,0.331,1.53,-9.59,-1.51,1.62,3.44,3.16
2021-11-10 11:8:11.4700,-0.103,0.108,0.414,1.68,-10.1,-2.17,1.83,3.47,3.24
2021-11-10 11:8:11.4790,-0.103,0.052,0.458,1.77,-10.67,-2.79,1.85,3.55,3.36
2021-11-10 11:8:11.4890,-0.092,-0.042,0.424,1.57,-10.62,-3.26,1.6,3.55,3.57
2021-11-10 11:8:11.4980,-0.107,-0.029,0.411,1.02,-9.53,-3.01,1.25,3.49,3.77
2021-11-10 11:8:11.5090,-0.13,-0.009,0.37,0.68,-9.33,-2.65,1.02,3.35,3.91
2021-11-10 11:8:11.5200,-0.165,0.044,0.341,0.43,-9.49,-2.33,1.04,3.04,4.0
2021-11-10 11:8:11.5290,-0.229,0.117,0.385,0.38,-10.4,-1.83,1.68,2.46,4.31
2021-11-10 11:8:11.5390,-0.29,0.204,0.462,0.38,-10.4,-1.83,1.68,2.46,4.31
2021-11-10 11:8:11.5490,-0.352,0.308,0.52,0.55,-11.07,-2.46,1.95,2.38,4.51
2021-11-10 11:8:11.5600,-0.404,0.401,0.591,0.64,-11.9,-2.91,2.03,2.42,4.71
2021-11-10 11:8:11.5690,-0.425,0.436,0.623,0.77,-12.72,-3.5,1.85,2.43,4.9
2021-11-10 11:8:11.5800,-0.457,0.461,0.652,0.53,-13.11,-3.88,1.58,2.28,5.14
2021-11-10 11:8:11.5890,-0.511,0.488,0.668,0.29,-13.04,-4.12,1.41,1.15,5.67
2021-11-10 11:8:11.5990,-0.631,0.494,0.763,0.19,-13.14,-4.22,1.41,1.15,5.67
2021-11-10 11:8:11.6090,-0.827,0.546,0.89,0.58,-12.86,-4.7,1.64,0.65,5.99
2021-11-10 11:8:11.6190,-1.027,0.597,0.997,1.78,-12.84,-5.86,1.76,0.5,6.32
2021-11-10 11:8:11.6290,-1.238,0.637,1.111,3.25,-12.97,-6.85,1.62,0.79,6.62
2021-11-10 11:8:11.6390,-1.427,0.629,1.181,4.8,-12.96,-7.94,1.11,1.45,6.86
2021-11-10 11:8:11.6490,-1.584,0.605,1.191,6.26,-12.58,-8.97,0.21,2.23,7.03
2021-11-10 11:8:11.6580,-1.732,0.577,1.169,7.4,-11.85,-9.45,-0.78,2.73,7.08
2021-11-10 11:8:11.6680,-1.895,0.544,1.119,8.43,-11.1,-9.63,-1.52,2.71,7.03
2021-11-10 11:8:11.6790,-2.085,0.557,1.05,9.54,-10.18,-9.53,-1.9,2.16,6.85
2021-11-10 11:8:11.6880,-2.272,0.547,0.991,10.99,-9.63,-9.1,-1.97,1.3,6.54
2021-11-10 11:8:11.6990,-2.452,0.48,0.958,12.62,-9.16,-8.63,-1.93,0.5,6.15
2021-11-10 11:8:11.7080,-2.606,0.381,0.967,14.19,-8.2,-8.26,-1.97,0.12,5.76
2021-11-10 11:8:11.7190,-2.715,0.286,0.972,15.68,-6.81,-8.28,-2.2,0.19,5.36
2021-11-10 11:8:11.7290,-2.798,0.257,0.941,16.79,-5.37,-8.52,-2.67,0.46,4.94
2021-11-10 11:8:11.7390,-2.85,0.3,0.874,17.55,-4.33,-8.46,-3.31,0.72,4.49
2021-11-10 11:8:11.7490,-2.854,0.285,0.736,18.17,-4.25,-8.1,-3.96,0.77,4.09
2021-11-10 11:8:11.7600,-2.825,0.268,0.595,18.28,-4.03,-7.14,-4.45,0.56,3.71
2021-11-10 11:8:11.7690,-2.786,0.18,0.459,18.09,-3.48,-5.71,-4.64,0.24,3.32
2021-11-10 11:8:11.7790,-2.738,0.05,0.329,17.7,-2.76,-4.48,-4.59,-0.12,2.89
2021-11-10 11:8:11.7880,-2.696,-0.035,0.229,17.25,-1.21,-3.09,-4.47,-0.38,2.44
2021-11-10 11:8:11.7990,-2.658,-0.114,0.117,16.81,-0.07,-1.99,-4.47,-0.5,2.06
2021-11-10 11:8:11.8080,-2.657,-0.115,0.003,16.4,0.92,-0.94,-4.75,-0.44,1.86
2021-11-10 11:8:11.8190,-2.655,-0.064,-0.086,16.24,1.44,0.28,-5.23,-0.04,1.78
2021-11-10 11:8:11.8280,-2.596,-0.034,-0.214,16.32,1.13,1.16,-5.74,0.67,1.72
2021-11-10 11:8:11.8380,-2.46,-0.019,-0.407,15.97,0.88,2.12,-6.12,1.43,1.59
2021-11-10 11:8:11.8480,-2.248,-0.048,-0.63,14.94,0.77,3.66,-6.16,1.99,1.33
2021-11-10 11:8:11.8580,-2.025,-0.07,-0.887,13.12,0.97,5.6,-5.8,2.06,0.93
2021-11-10 11:8:11.8680,-1.879,-0.055,-1.143,10.84,1.36,7.82,-5.11,1.47,0.45
2021-11-10 11:8:11.8780,-1.811,-0.027,-1.263,9.08,1.33,10.45,-3.32,-0.17,-0.43
2021-11-10 11:8:11.8890,-1.774,0.0,-1.263,8.16,1.06,12.23,-3.32,-0.17,-0.43
2021-11-10 11:8:11.8970,-1.74,0.001,-1.229,7.73,0.69,12.61,-2.61,-0.42,-0.75
2021-11-10 11:8:11.9080,-1.678,-0.014,-1.17,7.41,0.49,12.41,-2.13,-0.26,-0.97
2021-11-10 11:8:11.9180,-1.582,-0.022,-1.096,6.93,0.49,11.93,-1.81,0.13,-1.11
2021-11-10 11:8:11.9290,-1.462,-0.015,-1.03,6.09,0.5,11.2,-1.54,0.51,-1.19
2021-11-10 11:8:11.9380,-1.335,0.003,-0.985,4.99,0.37,10.44,-1.31,0.73,-1.24
2021-11-10 11:8:11.9480,-1.214,0.017,-0.936,3.75,0.1,9.86,-1.11,0.74,-1.27
2021-11-10 11:8:11.9590,-1.127,0.034,-0.874,2.5,-0.19,9.36,-0.95,0.65,-1.3
2021-11-10 11:8:11.9680,-1.051,0.046,-0.823,1.55,-0.46,8.71,-0.88,0.57,-1.33
2021-11-10 11:8:11.9780,-0.995,0.065,-0.783,0.75,-0.73,8.11,-0.83,0.49,-1.33
2021-11-10 11:8:11.9880,-0.945,0.082,-0.747,0.15,-1.01,7.64,-0.78,0.43,-1.3
2021-11-10 11:8:11.9980,-0.912,0.089,-0.711,-0.36,-1.33,7.23,-0.69,0.41,-1.27
2021-11-10 11:8:12.0080,-0.889,0.085,-0.676,-0.73,-1.55,6.83,-0.57,0.45,-1.24
2021-11-10 11:8:12.0190,-0.87,0.064,-0.625,-0.99,-1.68,6.44,-0.43,0.57,-1.21
2021-11-10 11:8:12.0270,-0.85,0.045,-0.572,-1.15,-1.63,5.94,-0.06,0.92,-1.12
2021-11-10 11:8:12.0380,-0.827,0.029,-0.515,-1.34,-1.54,5.32,-0.06,0.92,-1.12
2021-11-10 11:8:12.0480,-0.803,0.015,-0.457,-1.52,-1.48,4.69,0.1,1.07,-1.07
2021-11-10 11:8:12.0570,-0.792,0.004,-0.391,-1.76,-1.43,4.01,0.19,1.19,-1.01
2021-11-10 11:8:12.0680,-0.781,-0.005,-0.335,-1.96,-1.4,2.54,0.25,1.21,-0.88
2021-11-10 11:8:12.0790,-0.769,-0.017,-0.29,-1.96,-1.4,2.54,0.25,1.21,-0.88
2021-11-10 11:8:12.0880,-0.774,-0.045,-0.231,-2.05,-1.4,1.99,0.26,1.07,-0.79
2021-11-10 11:8:12.0980,-0.787,-0.069,-0.184,-2.09,-1.22,1.38,0.28,0.89,-0.69
2021-11-10 11:8:12.1080,-0.788,-0.096,-0.149,-1.93,-1.06,0.76,0.29,0.71,-0.62
2021-11-10 11:8:12.1190,-0.808,-0.124,-0.112,-1.83,-0.85,0.35,0.29,0.57,-0.59
2021-11-10 11:8:12.1280,-0.83,-0.149,-0.077,-1.78,-0.65,-0.05,0.26,0.51,-0.55
2021-11-10 11:8:12.1370,-0.841,-0.167,-0.055,-1.47,-0.43,-0.47,0.19,0.51,-0.52
2021-11-10 11:8:12.1480,-0.841,-0.182,-0.041,-1.32,-0.29,-0.76,0.1,0.54,-0.5
2021-11-10 11:8:12.1580,-0.842,-0.186,-0.042,-1.28,-0.16,-1.0,-0.01,0.55,-0.49
2021-11-10 11:8:12.1680,-0.835,-0.18,-0.044,-1.24,-0.13,-1.08,-0.09,0.53,-0.47
2021-11-10 11:8:12.1770,-0.825,-0.175,-0.054,-1.27,-0.2,-1.12,-0.1,0.46,-0.45
2021-11-10 11:8:12.1870,-0.81,-0.177,-0.067,-1.34,-0.3,-1.09,-0.07,0.33,-0.43
2021-11-10 11:8:12.1970,-0.801,-0.186,-0.091,-1.46,-0.35,-1.0,0.0,0.15,-0.4
2021-11-10 11:8:12.2070,-0.797,-0.181,-0.111,-1.58,-0.3,-0.79,0.11,-0.12,-0.38
2021-11-10 11:8:12.2180,-0.799,-0.184,-0.11,-1.62,-0.33,-0.53,0.25,-0.39,-0.35
2021-11-10 11:8:12.2270,-0.816,-0.192,-0.106,-1.64,-0.4,-0.41,0.37,-0.59,-0.31
2021-11-10 11:8:12.2380,-0.838,-0.194,-0.088,-1.53,-0.34,-0.37,0.45,-0.67,-0.26
2021-11-10 11:8:12.2470,-0.856,-0.199,-0.078,-1.32,-0.33,-0.43,0.46,-0.62,-0.22
2021-11-10 11:8:12.2580,-0.876,-0.197,-0.067,-1.13,-0.32,-0.52,0.4,-0.49,-0.16
2021-11-10 11:8:12.2670,-0.892,-0.192,-0.06,-0.95,-0.32,-0.55,0.31,-0.3,-0.09
2021-11-10 11:8:12.2770,-0.91,-0.189,-0.06,-0.61,-0.41,-0.66,0.09,0.16,0.16
2021-11-10 11:8:12.2870,-0.914,-0.191,-0.071,-0.61,-0.41,-0.66,0.09,0.16,0.16
2021-11-10 11:8:12.2980,-0.91,-0.196,-0.094,-0.5,-0.38,-0.63,-0.01,0.31,0.28
2021-11-10 11:8:12.3070,-0.91,-0.201,-0.11,-0.54,-0.3,-0.46,-0.07,0.39,0.37
2021-11-10 11:8:12.3180,-0.909,-0.214,-0.126,-0.55,-0.22,-0.33,-0.08,0.39,0.43
2021-11-10 11:8:12.3270,-0.906,-0.221,-0.14,-0.56,-0.08,-0.2,-0.06,0.33,0.45
2021-11-10 11:8:12.3370,-0.904,-0.222,-0.156,-0.59,0.07,-0.09,-0.03,0.24,0.45
2021-11-10 11:8:12.3470,-0.907,-0.216,-0.161,-0.63,0.15,0.05,0.02,0.15,0.43
2021-11-10 11:8:12.3580,-0.915,-0.201,-0.161,-0.63,0.16,0.14,0.02,0.15,0.43
2021-11-10 11:8:12.3670,-0.929,-0.19,-0.165,-0.57,0.08,0.11,0.0,0.21,0.41
2021-11-10 11:8:12.3760,-0.94,-0.178,-0.168,-0.46,-0.01,0.13,-0.05,0.31,0.39
2021-11-10 11:8:12.3870,-0.942,-0.17,-0.175,-0.33,-0.08,0.11,-0.14,0.43,0.35
2021-11-10 11:8:12.3960,-0.94,-0.173,-0.185,-0.27,-0.15,0.11,-0.2,0.48,0.33
2021-11-10 11:8:12.4070,-0.937,-0.174,-0.204,-0.28,-0.13,0.15,-0.21,0.41,0.29
2021-11-10 11:8:12.4160,-0.937,-0.172,-0.216,-0.3,-0.07,0.28,-0.13,0.05,0.21
2021-11-10 11:8:12.4270,-0.946,-0.173,-0.218,-0.33,-0.06,0.42,-0.13,0.05,0.21
2021-11-10 11:8:12.4360,-0.951,-0.176,-0.215,-0.27,-0.05,0.49,-0.06,-0.14,0.18
2021-11-10 11:8:12.4480,-0.957,-0.18,-0.218,-0.2,-0.01,0.46,0.0,-0.26,0.14
2021-11-10 11:8:12.4580,-0.967,-0.175,-0.212,-0.18,0.05,0.52,0.02,-0.29,0.13
2021-11-10 11:8:12.4670,-0.976,-0.172,-0.207,-0.09,0.04,0.52,0.02,-0.23,0.12
2021-11-10 11:8:12.4770,-0.983,-0.171,-0.203,0.0,0.02,0.47,0.01,-0.1,0.13
2021-11-10 11:8:12.4880,-0.989,-0.172,-0.204,0.14,0.04,0.4,-0.08,0.23,0.19
2021-11-10 11:8:12.4960,-0.985,-0.169,-0.208,0.14,0.04,0.4,-0.11,0.38,0.21
2021-11-10 11:8:12.5070,-0.976,-0.169,-0.207,0.15,0.04,0.41,-0.11,0.38,0.21
2021-11-10 11:8:12.5170,-0.966,-0.171,-0.217,-0.02,0.09,0.36,-0.09,0.42,0.23
2021-11-10 11:8:12.5270,-0.961,-0.169,-0.231,-0.09,0.12,0.48,-0.03,0.27,0.21
2021-11-10 11:8:12.5370,-0.955,-0.165,-0.233,-0.09,0.12,0.48,0.04,0.08,0.18
2021-11-10 11:8:12.5460,-0.954,-0.163,-0.235,-0.14,0.09,0.53,0.04,0.08,0.18
2021-11-10 11:8:12.5570,-0.959,-0.163,-0.227,-0.18,0.08,0.54,0.1,-0.11,0.12
2021-11-10 11:8:12.5670,-0.965,-0.167,-0.213,-0.16,0.08,0.54,0.12,-0.24,0.07
2021-11-10 11:8:12.5770,-0.967,-0.168,-0.204,-0.1,0.11,0.44,0.1,-0.27,0.03
2021-11-10 11:8:12.5870,-0.971,-0.167,-0.199,-0.07,0.14,0.35,0.05,-0.23,0.02
2021-11-10 11:8:12.5960,-0.976,-0.161,-0.198,-0.05,0.15,0.31,-0.0,-0.15,0.04
2021-11-10 11:8:12.6070,-0.98,-0.159,-0.196,-0.01,0.1,0.28,-0.06,-0.03,0.09
2021-11-10 11:8:12.6170,-0.977,-0.163,-0.202,0.05,0.07,0.26,-0.1,0.07,0.14
2021-11-10 11:8:12.6270,-0.972,-0.162,-0.209,0.03,0.12,0.28,-0.13,0.17,0.19
2021-11-10 11:8:12.6370,-0.965,-0.162,-0.215,0.01,0.16,0.33,-0.14,0.24,0.2
2021-11-10 11:8:12.6460,-0.965,-0.157,-0.223,-0.08,0.17,0.36,-0.14,0.3,0.21
2021-11-10 11:8:12.6560,-0.965,-0.152,-0.242,-0.09,0.17,0.39,-0.1,0.25,0.17
2021-11-10 11:8:12.6660,-0.967,-0.151,-0.252,-0.09,0.12,0.52,-0.01,0.09,0.12
2021-11-10 11:8:12.6760,-0.966,-0.15,-0.251,-0.08,0.11,0.68,0.1,-0.08,0.05
