time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:10:16.0990,0.272,0.963,-0.011,-1.82,0.26,1.66,-0.2,0.39,-0.61
2021-11-10 11:10:16.1090,0.307,0.951,0.075,-1.83,0.25,0.99,-0.22,0.41,-0.57
2021-11-10 11:10:16.1190,0.387,0.955,0.098,-2.06,0.4,0.08,-0.22,0.08,-0.44
2021-11-10 11:10:16.1280,0.496,0.966,0.058,-2.75,0.42,-0.38,-0.22,0.08,-0.44
2021-11-10 11:10:16.1390,0.595,0.975,-0.025,-3.76,0.33,-0.19,-0.21,-0.13,-0.34
2021-11-10 11:10:16.1490,0.645,0.976,-0.093,-4.87,0.23,0.53,-0.22,-0.24,-0.24
2021-11-10 11:10:16.1580,0.641,0.973,-0.117,-5.56,0.17,1.34,-0.26,-0.21,-0.13
2021-11-10 11:10:16.1680,0.581,1.023,-0.108,-5.73,0.23,1.76,-0.27,-0.14,-0.02
2021-11-10 11:10:16.1780,0.479,1.127,-0.074,-5.34,-0.01,1.8,-0.19,-0.13,0.05
2021-11-10 11:10:16.1890,0.315,1.226,0.008,-4.48,-0.89,1.56,-0.06,-0.16,0.12
2021-11-10 11:10:16.1980,0.141,1.274,0.101,-3.1,-1.95,0.99,0.02,-0.22,0.24
2021-11-10 11:10:16.2080,0.123,1.291,0.186,-1.21,-2.63,-0.02,0.06,-0.4,0.39
2021-11-10 11:10:16.2180,0.161,1.294,0.259,-0.31,-2.86,-0.82,0.18,-0.63,0.48
2021-11-10 11:10:16.2290,0.11,1.284,0.262,-0.71,-2.95,-1.72,0.34,-0.86,0.61
2021-11-10 11:10:16.2380,0.048,1.261,0.27,-0.45,-2.9,-2.03,0.47,-1.01,0.79
2021-11-10 11:10:16.2480,0.02,1.216,0.311,0.35,-2.75,-2.04,0.58,-1.04,0.97
2021-11-10 11:10:16.2580,-0.028,1.196,0.347,0.78,-2.36,-2.44,0.71,-0.95,1.12
2021-11-10 11:10:16.2680,-0.069,1.195,0.367,1.3,-2.04,-2.93,0.85,-0.76,1.2
2021-11-10 11:10:16.2780,-0.08,1.18,0.351,1.89,-2.02,-3.3,0.99,-0.55,1.19
2021-11-10 11:10:16.2880,-0.049,1.15,0.295,2.24,-1.96,-3.4,1.07,-0.4,1.15
2021-11-10 11:10:16.2980,-0.0,1.124,0.232,2.2,-1.72,-3.08,1.09,-0.32,1.06
2021-11-10 11:10:16.3080,0.041,1.128,0.172,1.83,-1.44,-2.56,1.08,-0.24,0.97
2021-11-10 11:10:16.3170,0.079,1.169,0.092,1.49,-1.36,-2.09,0.93,-0.18,0.7
2021-11-10 11:10:16.3280,0.11,1.227,0.017,1.17,-1.65,-1.48,0.93,-0.18,0.7
2021-11-10 11:10:16.3380,0.133,1.279,-0.037,0.9,-2.2,-0.77,0.86,-0.19,0.52
2021-11-10 11:10:16.3480,0.148,1.291,-0.073,0.68,-2.78,-0.26,0.82,-0.21,0.34
2021-11-10 11:10:16.3590,0.163,1.24,-0.088,0.42,-2.83,0.23,0.77,-0.34,0.08
2021-11-10 11:10:16.3680,0.188,1.138,-0.093,0.42,-2.83,0.23,0.77,-0.34,0.08
2021-11-10 11:10:16.3770,0.218,1.025,-0.097,-0.07,-0.88,0.16,0.77,-0.49,0.08
2021-11-10 11:10:16.3870,0.252,0.926,-0.124,-0.07,-0.88,0.16,0.77,-0.49,0.08
2021-11-10 11:10:16.3970,0.293,0.862,-0.161,-0.38,0.14,0.25,0.77,-0.65,0.13
2021-11-10 11:10:16.4080,0.319,0.824,-0.186,-0.75,0.92,0.51,0.73,-0.89,0.17
2021-11-10 11:10:16.4170,0.323,0.798,-0.183,-1.09,1.34,0.74,0.6,-1.47,0.19
2021-11-10 11:10:16.4290,0.311,0.794,-0.165,-1.2,1.64,0.72,0.6,-1.47,0.19
2021-11-10 11:10:16.4370,0.294,0.81,-0.135,-1.13,1.74,0.51,0.53,-1.68,0.16
2021-11-10 11:10:16.4470,0.27,0.838,-0.11,-0.97,1.65,0.16,0.46,-1.82,0.12
2021-11-10 11:10:16.4580,0.243,0.855,-0.106,-0.79,1.4,-0.2,0.37,-1.91,0.09
2021-11-10 11:10:16.4670,0.22,0.856,-0.106,-0.53,1.16,-0.38,0.3,-1.94,0.07
2021-11-10 11:10:16.4770,0.203,0.852,-0.102,-0.32,1.09,-0.43,0.26,-1.9,0.07
2021-11-10 11:10:16.4870,0.185,0.846,-0.1,-0.15,1.12,-0.52,0.25,-1.82,0.07
2021-11-10 11:10:16.4980,0.179,0.842,-0.114,0.0,1.17,-0.62,0.25,-1.74,0.08
2021-11-10 11:10:16.5080,0.18,0.826,-0.127,0.11,1.2,-0.6,0.22,-1.62,0.11
2021-11-10 11:10:16.5180,0.169,0.797,-0.127,0.08,1.3,-0.49,0.22,-1.62,0.11
2021-11-10 11:10:16.5270,0.157,0.76,-0.137,0.12,1.53,-0.49,0.21,-1.56,0.15
2021-11-10 11:10:16.5380,0.15,0.716,-0.158,0.26,1.87,-0.52,0.17,-1.52,0.18
2021-11-10 11:10:16.5470,0.15,0.662,-0.171,0.31,2.26,-0.35,0.12,-1.5,0.21
2021-11-10 11:10:16.5570,0.168,0.611,-0.178,0.23,3.27,-0.16,-0.08,-1.48,0.15
2021-11-10 11:10:16.5670,0.187,0.571,-0.173,0.23,3.27,-0.16,-0.08,-1.48,0.15
2021-11-10 11:10:16.5770,0.2,0.556,-0.166,0.01,3.73,-0.18,-0.22,-1.41,0.09
2021-11-10 11:10:16.5870,0.197,0.563,-0.165,-0.17,3.98,-0.25,-0.36,-1.32,0.05
2021-11-10 11:10:16.5970,0.193,0.601,-0.169,-0.21,3.99,-0.28,-0.48,-1.28,0.02
2021-11-10 11:10:16.6060,0.184,0.66,-0.179,-0.19,3.76,-0.2,-0.59,-1.25,-0.01
2021-11-10 11:10:16.6160,0.184,0.727,-0.204,-0.15,3.24,-0.11,-0.73,-1.16,-0.01
2021-11-10 11:10:16.6280,0.183,0.802,-0.243,-0.14,1.93,0.52,-0.73,-1.16,-0.01
2021-11-10 11:10:16.6370,0.18,0.9,-0.286,-0.14,1.09,0.98,-0.59,-1.06,0.08
2021-11-10 11:10:16.6480,0.172,1.021,-0.312,-0.14,1.09,0.98,-0.59,-1.03,0.11
2021-11-10 11:10:16.6580,0.172,1.109,-0.261,-0.07,-0.04,1.38,-0.44,-1.03,0.11
2021-11-10 11:10:16.6670,0.178,1.119,-0.156,-0.03,-1.11,1.22,-0.31,-0.93,0.16
2021-11-10 11:10:16.6780,0.17,1.093,-0.064,-0.08,-1.48,0.34,-0.25,-0.86,0.2
2021-11-10 11:10:16.6870,0.126,1.08,-0.029,-0.08,-1.29,-0.69,-0.23,-0.86,0.19
2021-11-10 11:10:16.6980,0.076,1.116,-0.058,0.21,-1.08,-1.25,-0.21,-0.83,0.1
2021-11-10 11:10:16.7070,0.051,1.175,-0.155,0.73,-1.21,-1.21,-0.21,-0.73,0.0
2021-11-10 11:10:16.7170,0.044,1.214,-0.269,1.07,-1.79,-0.46,-0.24,-0.48,-0.06
2021-11-10 11:10:16.7280,0.051,1.237,-0.358,1.17,-2.24,0.69,-0.11,0.16,-0.09
2021-11-10 11:10:16.7370,0.084,1.238,-0.457,1.16,-2.52,1.65,-0.11,0.16,-0.09
2021-11-10 11:10:16.7470,0.131,1.24,-0.521,0.93,-2.61,2.56,0.05,0.36,-0.08
2021-11-10 11:10:16.7570,0.187,1.248,-0.481,0.51,-2.6,3.44,0.34,0.49,-0.08
2021-11-10 11:10:16.7670,0.262,1.256,-0.402,0.0,-2.67,3.36,0.69,0.56,-0.07
2021-11-10 11:10:16.7770,0.37,1.233,-0.359,-0.64,-2.77,2.57,0.88,0.58,-0.02
2021-11-10 11:10:16.7870,0.461,1.189,-0.376,-1.58,-2.73,1.86,0.81,0.51,0.08
2021-11-10 11:10:16.7970,0.461,1.191,-0.395,-2.62,-2.31,1.8,0.73,0.38,0.1
2021-11-10 11:10:16.8060,0.438,1.283,-0.376,-2.96,-2.1,1.95,0.8,0.15,-0.03
2021-11-10 11:10:16.8170,0.435,1.409,-0.275,-2.71,-2.69,1.9,0.41,-0.08,-0.54
2021-11-10 11:10:16.8270,0.39,1.474,-0.148,-2.68,-3.91,1.15,0.41,-0.08,-0.54
2021-11-10 11:10:16.8360,0.245,1.411,-0.053,-2.56,-4.87,-0.09,0.05,0.04,-0.64
2021-11-10 11:10:16.8470,0.087,1.245,-0.053,-1.54,-4.76,-1.22,-0.12,0.1,-0.57
2021-11-10 11:10:16.8560,-0.022,1.08,-0.05,0.07,-3.38,-1.58,-0.05,0.05,-0.41
2021-11-10 11:10:16.8660,-0.099,0.951,-0.003,1.27,-1.66,-1.37,0.14,0.1,-0.19
2021-11-10 11:10:16.8770,-0.096,0.833,-0.052,2.17,-0.28,-1.9,0.24,0.04,0.05
2021-11-10 11:10:16.8860,-0.021,0.738,-0.086,2.51,0.88,-1.77,0.19,-0.09,0.23
2021-11-10 11:10:16.8960,0.079,0.664,-0.079,1.99,1.92,-1.25,0.06,-0.22,0.34
2021-11-10 11:10:16.9060,0.174,0.614,-0.038,1.11,2.69,-1.23,-0.08,-0.37,0.39
2021-11-10 11:10:16.9170,0.249,0.61,0.013,0.14,3.31,-1.47,-0.2,-0.51,0.38
2021-11-10 11:10:16.9270,0.294,0.639,0.044,-0.65,3.52,-2.0,-0.33,-0.67,0.31
2021-11-10 11:10:16.9360,0.304,0.678,0.061,-1.22,3.34,-2.34,-0.46,-0.86,0.2
2021-11-10 11:10:16.9460,0.296,0.745,0.071,-1.42,2.98,-2.51,-0.59,-1.04,0.08
2021-11-10 11:10:16.9570,0.254,0.843,0.068,-1.44,2.48,-2.59,-0.72,-1.15,-0.05
2021-11-10 11:10:16.9660,0.198,0.95,0.061,-1.19,1.61,-2.55,-0.83,-1.2,-0.17
2021-11-10 11:10:16.9760,0.141,1.052,0.061,-0.7,0.61,-2.42,-0.9,-1.19,-0.26
2021-11-10 11:10:16.9860,0.074,1.104,0.078,-0.19,-0.42,-2.31,-0.93,-0.85,-0.24
2021-11-10 11:10:16.9960,0.007,1.093,0.088,0.38,-1.15,-2.33,-0.93,-0.85,-0.24
2021-11-10 11:10:17.0060,-0.054,1.037,0.079,1.03,-1.24,-2.43,-0.9,-0.54,-0.14
2021-11-10 11:10:17.0170,-0.098,0.961,0.057,1.64,-0.82,-2.3,-0.83,-0.21,0.0
2021-11-10 11:10:17.0260,-0.11,0.891,0.036,2.17,-0.1,-2.08,-0.72,0.07,0.14
2021-11-10 11:10:17.0360,-0.098,0.844,0.026,2.43,0.64,-1.76,-0.6,0.29,0.26
2021-11-10 11:10:17.0460,-0.06,0.821,0.014,2.42,1.19,-1.59,-0.49,0.43,0.35
2021-11-10 11:10:17.0560,0.008,0.826,0.007,2.21,1.52,-1.42,-0.4,0.62,0.41
2021-11-10 11:10:17.0670,0.076,0.844,0.002,1.67,1.56,-1.29,-0.4,0.62,0.41
2021-11-10 11:10:17.0760,0.136,0.871,-0.002,1.03,1.41,-1.18,-0.43,0.65,0.38
2021-11-10 11:10:17.0860,0.191,0.905,-0.002,0.45,1.18,-1.08,-0.46,0.62,0.31
2021-11-10 11:10:17.0950,0.242,0.931,-0.004,-0.08,0.86,-1.02,-0.49,0.54,0.23
2021-11-10 11:10:17.1070,0.287,0.939,-0.005,-0.56,0.56,-0.95,-0.51,0.46,0.15
2021-11-10 11:10:17.1160,0.321,0.932,-0.011,-1.01,0.42,-0.88,-0.52,0.39,0.08
2021-11-10 11:10:17.1260,0.346,0.915,-0.026,-1.38,0.44,-0.79,-0.52,0.39,0.08
2021-11-10 11:10:17.1360,0.36,0.896,-0.047,-1.64,0.58,-0.63,-0.48,0.36,0.03
2021-11-10 11:10:17.1450,0.355,0.88,-0.066,-1.83,0.77,-0.37,-0.46,0.33,-0.03
2021-11-10 11:10:17.1560,0.342,0.87,-0.077,-1.85,0.95,-0.14,-0.46,0.27,-0.11
2021-11-10 11:10:17.1650,0.327,0.868,-0.08,-1.76,1.07,0.06,-0.49,0.23,-0.19
2021-11-10 11:10:17.1760,0.31,0.874,-0.076,-1.63,1.13,0.17,-0.54,0.2,-0.25
2021-11-10 11:10:17.1860,0.3,0.888,-0.072,-1.49,1.11,0.22,-0.58,0.17,-0.28
2021-11-10 11:10:17.1970,0.289,0.909,-0.067,-1.39,1.01,0.23,-0.6,0.17,-0.3
2021-11-10 11:10:17.2060,0.283,0.929,-0.066,-1.32,0.83,0.24,-0.58,0.19,-0.3
2021-11-10 11:10:17.2150,0.273,0.945,-0.071,-1.26,0.63,0.27,-0.54,0.21,-0.31
2021-11-10 11:10:17.2260,0.259,0.961,-0.083,-1.23,0.47,0.35,-0.47,0.21,-0.34
2021-11-10 11:10:17.2360,0.245,0.979,-0.1,-1.13,0.32,0.48,-0.41,0.22,-0.39
2021-11-10 11:10:17.2460,0.238,0.998,-0.122,-1.03,0.16,0.68,-0.36,0.24,-0.45
2021-11-10 11:10:17.2550,0.226,1.005,-0.133,-0.97,-0.02,0.91,-0.3,0.28,-0.5
2021-11-10 11:10:17.2660,0.208,1.002,-0.138,-0.94,-0.13,1.1,-0.24,0.36,-0.55
2021-11-10 11:10:17.2760,0.194,0.985,-0.137,-0.83,-0.13,1.19,-0.19,0.46,-0.56
2021-11-10 11:10:17.2850,0.189,0.961,-0.124,-0.71,-0.01,1.24,-0.16,0.57,-0.57
2021-11-10 11:10:17.2960,0.179,0.942,-0.101,-0.71,0.22,1.18,-0.18,0.66,-0.54
2021-11-10 11:10:17.3050,0.197,0.929,-0.074,-0.65,0.43,1.0,-0.2,0.72,-0.5
2021-11-10 11:10:17.3160,0.244,0.914,-0.037,-0.75,0.59,0.79,-0.23,0.76,-0.43
2021-11-10 11:10:17.3250,0.324,0.899,-0.016,-1.14,0.72,0.5,-0.29,0.77,-0.31
2021-11-10 11:10:17.3360,0.43,0.892,-0.042,-1.82,0.88,0.21,-0.32,0.7,-0.18
2021-11-10 11:10:17.3450,0.527,0.878,-0.104,-2.8,0.98,0.34,-0.35,0.58,-0.07
2021-11-10 11:10:17.3550,0.593,0.868,-0.173,-3.83,1.07,0.88,-0.44,0.37,0.08
2021-11-10 11:10:17.3660,0.595,0.889,-0.21,-4.61,1.22,1.62,-0.44,0.37,0.08
2021-11-10 11:10:17.3760,0.539,0.962,-0.218,-4.87,1.16,2.17,-0.5,0.34,0.13
2021-11-10 11:10:17.3860,0.446,1.074,-0.185,-4.5,0.64,2.41,-0.53,0.33,0.17
2021-11-10 11:10:17.3950,0.348,1.182,-0.127,-3.67,-0.37,2.29,-0.54,0.32,0.2
2021-11-10 11:10:17.4050,0.252,1.268,-0.042,-2.68,-1.48,1.86,-0.53,0.29,0.24
2021-11-10 11:10:17.4160,0.185,1.332,0.028,-1.69,-2.41,1.17,-0.53,0.28,0.3
2021-11-10 11:10:17.4260,0.16,1.37,0.063,-0.86,-3.13,0.41,-0.54,0.24,0.39
2021-11-10 11:10:17.4360,0.149,1.386,0.108,-0.42,-3.62,0.03,-0.48,0.22,0.49
2021-11-10 11:10:17.4440,0.13,1.398,0.176,-0.26,-3.84,-0.29,-0.14,0.14,0.7
2021-11-10 11:10:17.4550,0.114,1.401,0.254,-0.03,-3.97,-0.86,-0.14,0.14,0.7
2021-11-10 11:10:17.4650,0.082,1.38,0.317,0.21,-4.07,-1.6,0.04,0.07,0.77
2021-11-10 11:10:17.4750,0.026,1.344,0.33,0.51,-3.96,-2.34,0.24,0.0,0.79
2021-11-10 11:10:17.4840,-0.028,1.295,0.347,1.05,-3.66,-2.68,0.45,-0.1,0.76
2021-11-10 11:10:17.4950,-0.079,1.221,0.372,1.7,-3.25,-2.81,0.68,-0.16,0.72
2021-11-10 11:10:17.5050,-0.122,1.13,0.345,2.27,-2.64,-3.19,0.91,-0.14,0.67
2021-11-10 11:10:17.5160,-0.159,1.061,0.293,2.79,-1.77,-3.22,1.11,-0.07,0.64
2021-11-10 11:10:17.5250,-0.185,1.031,0.234,3.24,-0.98,-2.88,1.26,0.08,0.62
2021-11-10 11:10:17.5350,-0.192,1.031,0.16,3.6,-0.55,-2.46,1.29,0.29,0.62
2021-11-10 11:10:17.5450,-0.184,1.049,0.08,3.81,-0.47,-1.9,1.26,0.55,0.62
2021-11-10 11:10:17.5550,-0.158,1.077,0.008,3.84,-0.61,-1.23,1.22,0.78,0.61
2021-11-10 11:10:17.5650,-0.113,1.098,-0.028,3.72,-0.87,-0.55,1.2,0.95,0.57
2021-11-10 11:10:17.5750,-0.048,1.093,-0.048,3.39,-1.15,-0.16,1.17,1.03,0.49
2021-11-10 11:10:17.5850,0.035,1.064,-0.074,2.89,-1.2,-0.03,1.06,0.9,0.27
2021-11-10 11:10:17.5940,0.127,1.018,-0.109,2.15,-1.03,0.11,1.06,0.9,0.27
2021-11-10 11:10:17.6050,0.219,0.968,-0.13,1.3,-0.63,0.36,0.97,0.72,0.17
2021-11-10 11:10:17.6140,0.296,0.93,-0.141,0.4,-0.15,0.56,0.91,0.51,0.1
2021-11-10 11:10:17.6250,0.356,0.91,-0.16,-0.42,0.28,0.6,0.89,0.28,0.06
2021-11-10 11:10:17.6340,0.399,0.912,-0.176,-1.05,0.53,0.68,0.87,0.05,0.04
2021-11-10 11:10:17.6440,0.415,0.92,-0.192,-1.54,0.58,0.77,0.87,-0.18,0.02
2021-11-10 11:10:17.6550,0.411,0.914,-0.21,-1.81,0.49,0.83,0.86,-0.4,0.01
2021-11-10 11:10:17.6650,0.386,0.892,-0.209,-1.84,0.47,0.93,0.82,-0.55,-0.01
2021-11-10 11:10:17.6740,0.345,0.866,-0.21,-1.67,0.65,0.89,0.75,-0.7,-0.04
2021-11-10 11:10:17.6840,0.291,0.832,-0.202,-1.35,0.86,0.81,0.65,-0.82,-0.09
2021-11-10 11:10:17.6950,0.238,0.799,-0.194,-0.86,1.17,0.69,0.55,-0.89,-0.13
2021-11-10 11:10:17.7040,0.194,0.78,-0.196,-0.36,1.51,0.53,0.45,-0.94,-0.17
2021-11-10 11:10:17.7140,0.154,0.768,-0.198,0.08,1.74,0.46,0.35,-0.94,-0.19
2021-11-10 11:10:17.7240,0.121,0.763,-0.201,0.45,1.89,0.44,0.26,-0.9,-0.19
2021-11-10 11:10:17.7340,0.096,0.763,-0.187,0.78,1.96,0.43,0.19,-0.81,-0.18
2021-11-10 11:10:17.7440,0.078,0.754,-0.178,1.22,2.03,0.18,0.1,-0.54,-0.1
2021-11-10 11:10:17.7540,0.073,0.748,-0.192,1.22,2.03,0.18,0.1,-0.54,-0.1
2021-11-10 11:10:17.7640,0.081,0.751,-0.216,1.26,2.11,0.43,0.1,-0.47,-0.02
2021-11-10 11:10:17.7750,0.095,0.751,-0.232,1.11,2.08,0.58,0.06,-0.45,-0.02
2021-11-10 11:10:17.7840,0.109,0.743,-0.241,0.97,2.13,0.7,-0.01,-0.44,-0.02
2021-11-10 11:10:17.7950,0.12,0.722,-0.245,0.97,2.13,0.7,-0.01,-0.44,-0.02
2021-11-10 11:10:17.8050,0.136,0.7,-0.257,0.85,2.29,0.73,-0.11,-0.42,-0.02
2021-11-10 11:10:17.8140,0.162,0.691,-0.281,0.71,2.53,0.82,-0.2,-0.41,-0.03
2021-11-10 11:10:17.8250,0.187,0.693,-0.308,0.47,2.67,1.02,-0.26,-0.4,-0.03
2021-11-10 11:10:17.8350,0.211,0.7,-0.324,0.21,2.69,1.33,-0.3,-0.41,-0.03
2021-11-10 11:10:17.8450,0.227,0.706,-0.328,-0.04,2.63,1.54,-0.35,-0.41,-0.01
2021-11-10 11:10:17.8550,0.245,0.716,-0.326,-0.23,2.57,1.67,-0.42,-0.41,0.03
2021-11-10 11:10:17.8640,0.271,0.734,-0.33,-0.39,2.51,1.68,-0.48,-0.45,0.09
2021-11-10 11:10:17.8740,0.295,0.758,-0.334,-0.61,2.37,1.74,-0.53,-0.51,0.14
2021-11-10 11:10:17.8840,0.307,0.802,-0.343,-1.01,1.83,1.94,-0.56,-0.68,0.24
2021-11-10 11:10:17.8950,0.316,0.871,-0.331,-1.07,1.22,1.96,-0.54,-0.78,0.24
2021-11-10 11:10:17.9040,0.338,0.94,-0.284,-1.07,1.22,1.96,-0.54,-0.78,0.24
2021-11-10 11:10:17.9140,0.359,1.011,-0.198,-1.22,0.53,1.68,-0.5,-0.89,0.2
2021-11-10 11:10:17.9250,0.338,1.093,-0.125,-1.48,-0.14,0.98,-0.38,-1.06,0.14
2021-11-10 11:10:17.9340,0.286,1.183,-0.122,-1.45,-0.9,0.12,-0.25,-1.22,0.06
2021-11-10 11:10:17.9430,0.237,1.268,-0.169,-1.03,-1.75,-0.16,-0.22,-1.28,-0.05
2021-11-10 11:10:17.9540,0.196,1.303,-0.259,-0.54,-2.64,0.12,-0.28,-0.89,-0.18
2021-11-10 11:10:17.9640,0.16,1.3,-0.361,-0.15,-3.2,0.88,-0.28,-0.89,-0.18
2021-11-10 11:10:17.9740,0.152,1.285,-0.459,0.23,-3.25,1.88,-0.18,-0.57,-0.16
2021-11-10 11:10:17.9840,0.144,1.249,-0.533,0.39,-3.15,2.85,0.29,-0.11,-0.07
2021-11-10 11:10:17.9940,0.136,1.199,-0.529,0.41,-2.86,3.73,0.29,-0.11,-0.07
2021-11-10 11:10:18.0030,0.148,1.153,-0.477,0.52,-2.44,3.91,0.61,-0.07,-0.06
2021-11-10 11:10:18.0150,0.192,1.108,-0.422,0.49,-1.94,3.47,0.74,-0.22,-0.04
2021-11-10 11:10:18.0240,0.247,1.072,-0.418,0.18,-1.53,2.79,0.74,-0.22,-0.04
2021-11-10 11:10:18.0340,0.232,1.106,-0.406,-0.61,-1.12,2.45,0.73,-0.59,-0.15
2021-11-10 11:10:18.0440,0.182,1.25,-0.323,-0.61,-1.12,2.45,0.73,-0.59,-0.15
2021-11-10 11:10:18.0540,0.195,1.496,-0.182,-0.13,-2.11,1.82,0.67,-0.57,-0.51
2021-11-10 11:10:18.0640,0.295,1.757,-0.043,-0.02,-4.21,0.52,0.67,-0.57,-0.51
2021-11-10 11:10:18.0740,0.345,1.82,0.113,-0.78,-6.89,-0.96,0.24,-0.27,-0.69
2021-11-10 11:10:18.0840,0.232,1.563,0.204,-1.77,-8.5,-2.36,-0.1,0.12,-0.73
2021-11-10 11:10:18.0950,0.03,1.158,0.166,0.45,-3.31,-3.65,0.22,0.19,-0.45
2021-11-10 11:10:18.1030,-0.135,0.875,0.14,0.45,-3.31,-3.65,0.22,0.19,-0.45
2021-11-10 11:10:18.1130,-0.198,0.721,0.046,2.29,0.08,-3.4,0.51,0.06,-0.26
2021-11-10 11:10:18.1240,-0.156,0.62,-0.074,3.24,3.07,-1.69,0.42,-0.16,0.06
2021-11-10 11:10:18.1320,-0.072,0.546,-0.129,3.24,3.07,-1.69,0.42,-0.16,0.06
2021-11-10 11:10:18.1440,0.007,0.5,-0.1,2.49,3.88,-0.83,0.25,-0.16,0.2
2021-11-10 11:10:18.1550,0.09,0.489,-0.053,1.72,4.43,-0.92,0.08,-0.15,0.31
2021-11-10 11:10:18.1630,0.169,0.514,0.003,0.95,4.68,-1.34,-0.12,-0.17,0.34
2021-11-10 11:10:18.1740,0.213,0.557,0.045,0.16,4.55,-1.83,-0.35,-0.28,0.29
2021-11-10 11:10:18.1830,0.237,0.65,0.067,-0.4,4.18,-2.31,-0.61,-0.46,0.16
2021-11-10 11:10:18.1940,0.248,0.84,0.08,-0.68,3.57,-2.5,-1.02,-0.89,-0.29
2021-11-10 11:10:18.2030,0.233,1.05,0.1,-0.89,2.04,-2.59,-1.02,-0.89,-0.29
2021-11-10 11:10:18.2140,0.199,1.206,0.147,-0.89,-0.03,-2.63,-0.96,-0.78,-0.46
2021-11-10 11:10:18.2240,0.141,1.264,0.194,-0.68,-1.79,-2.91,-0.96,-0.78,-0.46
2021-11-10 11:10:18.2330,0.04,1.217,0.194,-0.27,-2.74,-3.36,-0.68,0.03,-0.34
2021-11-10 11:10:18.2430,-0.087,1.104,0.16,0.52,-2.62,-3.49,-0.68,0.03,-0.34
2021-11-10 11:10:18.2540,-0.203,0.983,0.116,1.69,-1.68,-3.17,-0.56,0.43,-0.31
2021-11-10 11:10:18.2630,-0.295,0.891,0.085,2.87,-0.46,-2.7,-0.51,0.73,-0.31
2021-11-10 11:10:18.2730,-0.339,0.842,0.086,3.87,0.6,-2.26,-0.5,0.95,-0.32
2021-11-10 11:10:18.2830,-0.324,0.844,0.108,4.49,1.25,-2.09,-0.51,1.15,-0.31
2021-11-10 11:10:18.2940,-0.267,0.888,0.125,4.53,1.44,-2.19,-0.52,1.33,-0.29
2021-11-10 11:10:18.3040,-0.185,0.949,0.139,4.11,1.14,-2.33,-0.52,1.53,-0.24
2021-11-10 11:10:18.3130,-0.105,1.006,0.155,3.36,0.59,-2.38,-0.49,1.76,-0.16
2021-11-10 11:10:18.3230,-0.031,1.049,0.155,2.56,0.0,-2.49,-0.41,1.96,-0.08
2021-11-10 11:10:18.3330,0.04,1.073,0.14,1.83,-0.48,-2.5,-0.32,2.11,-0.02
2021-11-10 11:10:18.3430,0.108,1.07,0.122,1.16,-0.79,-2.34,-0.12,2.33,0.07
2021-11-10 11:10:18.3530,0.164,1.048,0.098,0.47,-0.86,-2.12,-0.12,2.33,0.07
2021-11-10 11:10:18.3630,0.234,1.03,0.065,-0.05,-0.69,-1.87,-0.04,2.37,0.1
2021-11-10 11:10:18.3730,0.297,1.019,0.036,-0.67,-0.49,-1.55,0.02,2.34,0.12
2021-11-10 11:10:18.3830,0.357,1.006,-0.003,-1.3,-0.36,-1.21,0.09,2.27,0.12
2021-11-10 11:10:18.3930,0.42,0.991,-0.04,-1.84,-0.25,-0.87,0.11,2.14,0.06
2021-11-10 11:10:18.4030,0.448,0.976,-0.057,-2.47,-0.11,-0.44,0.11,2.0,-0.01
2021-11-10 11:10:18.4120,0.463,0.959,-0.087,-2.89,0.04,-0.2,0.08,1.84,-0.08
2021-11-10 11:10:18.4240,0.477,0.934,-0.109,-3.03,0.2,0.05,0.03,1.67,-0.14
2021-11-10 11:10:18.4340,0.479,0.901,-0.124,-3.19,0.41,0.35,-0.01,1.51,-0.2
2021-11-10 11:10:18.4430,0.464,0.874,-0.145,-3.28,0.72,0.52,-0.04,1.37,-0.27
2021-11-10 11:10:18.4530,0.435,0.852,-0.167,-3.21,1.02,0.73,-0.08,1.23,-0.36
2021-11-10 11:10:18.4630,0.398,0.838,-0.182,-3.01,1.26,0.98,-0.11,1.12,-0.44
2021-11-10 11:10:18.4730,0.365,0.835,-0.188,-2.7,1.43,1.18,-0.14,1.02,-0.51
2021-11-10 11:10:18.4830,0.334,0.838,-0.184,-2.41,1.52,1.31,-0.14,0.95,-0.55
2021-11-10 11:10:18.4920,0.307,0.849,-0.184,-2.14,1.51,1.31,-0.13,0.91,-0.56
2021-11-10 11:10:18.5030,0.286,0.866,-0.191,-1.91,1.43,1.31,-0.1,0.9,-0.55
2021-11-10 11:10:18.5120,0.27,0.888,-0.203,-1.73,1.3,1.37,-0.05,0.91,-0.53
2021-11-10 11:10:18.5400,0.259,0.906,-0.212,-1.53,0.75,1.66,0.01,0.94,-0.51
2021-11-10 11:10:18.5430,0.261,0.92,-0.213,-1.53,0.75,1.66,0.04,0.97,-0.49
2021-11-10 11:10:18.5440,0.264,0.921,-0.206,-1.53,0.75,1.66,0.05,1.01,-0.47
2021-11-10 11:10:18.5510,0.279,0.915,-0.195,-1.6,0.7,1.62,0.03,1.04,-0.44
2021-11-10 11:10:18.5600,0.313,0.906,-0.194,-1.71,0.74,1.53,-0.0,1.02,-0.39
2021-11-10 11:10:18.5720,0.357,0.895,-0.196,-2.44,0.94,1.52,-0.13,0.85,-0.26
