time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:6:29.4780,-0.995,0.136,-0.14,0.12,-0.1,-0.24,-0.03,0.03,-0.02
2021-11-10 11:6:29.4880,-0.988,0.139,-0.142,0.15,-0.1,-0.25,-0.11,0.15,-0.04
2021-11-10 11:6:29.4990,-0.978,0.138,-0.149,0.13,-0.13,-0.25,-0.11,0.15,-0.04
2021-11-10 11:6:29.5090,-0.969,0.137,-0.154,0.04,-0.13,-0.21,-0.14,0.18,-0.04
2021-11-10 11:6:29.5180,-0.97,0.139,-0.156,-0.06,-0.12,-0.16,-0.14,0.18,-0.03
2021-11-10 11:6:29.5280,-0.972,0.138,-0.161,-0.1,-0.13,-0.15,-0.14,0.17,-0.01
2021-11-10 11:6:29.5380,-0.971,0.133,-0.166,-0.06,-0.13,-0.12,-0.14,0.17,0.0
2021-11-10 11:6:29.5490,-0.969,0.126,-0.171,-0.06,-0.09,-0.09,-0.14,0.18,0.02
2021-11-10 11:6:29.5590,-0.967,0.121,-0.174,-0.07,-0.02,-0.05,-0.14,0.17,0.02
2021-11-10 11:6:29.5680,-0.964,0.118,-0.176,-0.08,0.04,-0.02,-0.14,0.18,0.01
2021-11-10 11:6:29.5790,-0.968,0.119,-0.179,-0.11,0.08,-0.03,-0.14,0.18,0.01
2021-11-10 11:6:29.5890,-0.973,0.125,-0.181,-0.1,0.1,-0.01,-0.14,0.18,0.01
2021-11-10 11:6:29.5980,-0.973,0.126,-0.185,-0.04,0.06,0.0,-0.15,0.18,0.01
2021-11-10 11:6:29.6080,-0.974,0.125,-0.189,-0.02,0.02,0.01,-0.16,0.18,0.01
2021-11-10 11:6:29.6180,-0.977,0.129,-0.191,-0.01,0.04,0.04,-0.17,0.19,0.02
2021-11-10 11:6:29.6270,-0.973,0.13,-0.194,0.02,0.03,0.06,-0.18,0.2,0.02
2021-11-10 11:6:29.6380,-0.968,0.128,-0.201,0.01,0.01,0.05,-0.2,0.21,0.01
2021-11-10 11:6:29.6490,-0.964,0.128,-0.204,-0.04,0.02,0.1,-0.2,0.19,-0.0
2021-11-10 11:6:29.6580,-0.96,0.13,-0.206,-0.07,0.03,0.13,-0.19,0.17,-0.0
2021-11-10 11:6:29.6680,-0.961,0.134,-0.209,-0.12,0.02,0.14,-0.18,0.15,-0.0
2021-11-10 11:6:29.6780,-0.957,0.137,-0.213,-0.12,0.0,0.15,-0.18,0.15,-0.0
2021-11-10 11:6:29.6870,-0.954,0.136,-0.214,-0.13,-0.04,0.18,-0.15,0.11,-0.01
2021-11-10 11:6:29.6980,-0.956,0.138,-0.215,-0.17,-0.04,0.2,-0.13,0.07,-0.01
2021-11-10 11:6:29.7070,-0.963,0.144,-0.217,-0.17,-0.04,0.19,-0.12,0.06,-0.01
2021-11-10 11:6:29.7180,-0.965,0.152,-0.223,-0.11,-0.08,0.21,-0.12,0.05,0.0
2021-11-10 11:6:29.7290,-0.963,0.153,-0.227,-0.06,-0.15,0.25,-0.13,0.05,-0.01
2021-11-10 11:6:29.7370,-0.971,0.151,-0.228,-0.11,-0.19,0.29,-0.12,0.03,0.0
2021-11-10 11:6:29.7480,-0.963,0.156,-0.232,-0.02,-0.16,0.31,-0.1,0.02,0.0
2021-11-10 11:6:29.7580,-0.962,0.158,-0.235,-0.1,-0.23,0.38,-0.07,0.02,-0.0
2021-11-10 11:6:29.7680,-0.961,0.157,-0.234,-0.1,-0.23,0.38,-0.07,0.02,-0.0
2021-11-10 11:6:29.7780,-0.959,0.161,-0.233,-0.1,-0.21,0.38,-0.03,0.03,-0.01
2021-11-10 11:6:29.7880,-0.959,0.162,-0.232,-0.12,-0.24,0.36,0.02,0.05,-0.01
2021-11-10 11:6:29.7980,-0.957,0.162,-0.229,-0.13,-0.26,0.35,0.02,0.05,-0.01
2021-11-10 11:6:29.8080,-0.953,0.162,-0.224,-0.13,-0.27,0.32,0.04,0.07,-0.0
2021-11-10 11:6:29.8180,-0.956,0.161,-0.221,-0.17,-0.26,0.27,0.04,0.07,0.0
2021-11-10 11:6:29.8280,-0.951,0.158,-0.218,-0.17,-0.26,0.22,0.06,0.05,0.01
2021-11-10 11:6:29.8380,-0.947,0.154,-0.212,-0.17,-0.24,0.19,0.06,0.03,0.02
2021-11-10 11:6:29.8480,-0.945,0.15,-0.209,-0.22,-0.2,0.13,0.06,0.03,0.02
2021-11-10 11:6:29.8570,-0.944,0.144,-0.205,-0.25,-0.16,0.09,0.05,0.01,0.03
2021-11-10 11:6:29.8670,-0.945,0.141,-0.2,-0.26,-0.1,0.06,0.05,0.01,0.03
2021-11-10 11:6:29.8770,-0.951,0.14,-0.198,-0.26,-0.05,0.0,0.04,0.02,0.04
2021-11-10 11:6:29.8880,-0.957,0.14,-0.195,-0.22,-0.03,-0.03,0.02,0.02,0.05
2021-11-10 11:6:29.8970,-0.96,0.138,-0.194,-0.15,-0.03,-0.06,-0.0,0.03,0.05
2021-11-10 11:6:29.9070,-0.966,0.139,-0.195,-0.11,-0.01,-0.08,-0.02,0.03,0.05
2021-11-10 11:6:29.9180,-0.969,0.139,-0.195,-0.06,0.01,-0.08,-0.03,0.04,0.05
2021-11-10 11:6:29.9270,-0.97,0.137,-0.197,-0.01,0.01,-0.08,-0.04,0.03,0.04
2021-11-10 11:6:29.9380,-0.971,0.138,-0.202,0.0,0.03,-0.07,-0.05,0.03,0.02
2021-11-10 11:6:29.9480,-0.972,0.14,-0.207,0.01,0.03,-0.03,-0.06,0.01,0.02
2021-11-10 11:6:29.9570,-0.971,0.143,-0.212,0.02,0.02,0.01,-0.08,0.0,0.0
2021-11-10 11:6:29.9670,-0.97,0.144,-0.218,0.02,-0.01,0.07,-0.09,-0.01,-0.0
2021-11-10 11:6:29.9770,-0.968,0.146,-0.222,0.01,-0.02,0.12,-0.1,-0.01,-0.0
2021-11-10 11:6:29.9870,-0.969,0.151,-0.224,0.0,-0.03,0.18,-0.09,0.01,0.01
2021-11-10 11:6:29.9980,-0.97,0.156,-0.227,-0.01,-0.07,0.2,-0.07,0.01,0.02
2021-11-10 11:6:30.0070,-0.972,0.161,-0.228,0.0,-0.11,0.22,-0.04,0.0,0.03
2021-11-10 11:6:30.0180,-0.976,0.164,-0.228,0.02,-0.16,0.24,-0.0,-0.0,0.03
2021-11-10 11:6:30.0280,-0.976,0.16,-0.227,0.05,-0.2,0.25,0.04,-0.02,0.04
2021-11-10 11:6:30.0360,-0.974,0.155,-0.224,0.07,-0.18,0.25,0.08,-0.03,0.02
2021-11-10 11:6:30.0470,-0.972,0.15,-0.219,0.06,-0.13,0.22,0.12,-0.02,-0.01
2021-11-10 11:6:30.0570,-0.972,0.147,-0.215,0.04,-0.08,0.18,0.12,-0.02,-0.01
2021-11-10 11:6:30.0680,-0.972,0.148,-0.209,0.03,-0.04,0.14,0.11,-0.0,-0.02
2021-11-10 11:6:30.0770,-0.967,0.148,-0.206,0.03,-0.04,0.08,0.1,0.02,-0.02
2021-11-10 11:6:30.0870,-0.962,0.148,-0.206,0.0,-0.05,0.03,0.07,0.04,-0.02
2021-11-10 11:6:30.0970,-0.957,0.15,-0.205,-0.05,-0.06,0.02,0.02,0.03,-0.02
2021-11-10 11:6:30.1060,-0.952,0.15,-0.206,-0.1,-0.07,0.01,0.02,0.03,-0.02
2021-11-10 11:6:30.1170,-0.947,0.15,-0.205,-0.15,-0.07,0.01,-0.01,0.02,-0.02
2021-11-10 11:6:30.1270,-0.942,0.151,-0.204,-0.2,-0.08,0.0,-0.01,0.02,-0.02
2021-11-10 11:6:30.1380,-0.942,0.152,-0.204,-0.25,-0.08,-0.01,-0.01,0.0,-0.01
2021-11-10 11:6:30.1470,-0.939,0.153,-0.203,-0.27,-0.09,0.0,0.01,-0.01,0.0
2021-11-10 11:6:30.1560,-0.935,0.155,-0.205,-0.28,-0.1,-0.02,0.02,-0.01,0.0
2021-11-10 11:6:30.1670,-0.936,0.156,-0.207,-0.32,-0.12,-0.01,0.02,-0.02,0.01
2021-11-10 11:6:30.1760,-0.938,0.16,-0.207,-0.33,-0.12,0.02,0.01,-0.01,0.02
2021-11-10 11:6:30.1870,-0.936,0.163,-0.209,-0.31,-0.15,0.02,-0.02,0.02,0.04
2021-11-10 11:6:30.1970,-0.931,0.164,-0.211,-0.31,-0.19,0.03,-0.02,0.02,0.04
2021-11-10 11:6:30.2070,-0.924,0.166,-0.212,-0.35,-0.19,0.05,-0.02,0.02,0.04
2021-11-10 11:6:30.2170,-0.917,0.167,-0.214,-0.41,-0.2,0.06,-0.01,0.01,0.06
2021-11-10 11:6:30.2270,-0.91,0.167,-0.213,-0.48,-0.21,0.07,-0.01,0.01,0.06
2021-11-10 11:6:30.2370,-0.905,0.167,-0.209,-0.54,-0.2,0.08,0.01,0.01,0.07
2021-11-10 11:6:30.2470,-0.904,0.167,-0.204,-0.61,-0.2,0.04,0.03,0.02,0.1
2021-11-10 11:6:30.2560,-0.899,0.164,-0.199,-0.62,-0.19,0.0,0.04,0.02,0.11
2021-11-10 11:6:30.2670,-0.896,0.161,-0.198,-0.65,-0.16,-0.05,0.05,0.02,0.13
2021-11-10 11:6:30.2760,-0.895,0.16,-0.192,-0.69,-0.11,-0.08,0.04,0.05,0.15
2021-11-10 11:6:30.2870,-0.892,0.161,-0.19,-0.7,-0.07,-0.13,0.01,0.1,0.17
2021-11-10 11:6:30.2960,-0.89,0.163,-0.191,-0.71,-0.06,-0.18,-0.02,0.15,0.19
2021-11-10 11:6:30.3060,-0.891,0.171,-0.193,-0.74,-0.06,-0.19,-0.07,0.21,0.22
2021-11-10 11:6:30.3180,-0.897,0.183,-0.195,-0.73,-0.09,-0.2,-0.13,0.28,0.26
2021-11-10 11:6:30.3270,-0.897,0.193,-0.201,-0.67,-0.16,-0.22,-0.18,0.34,0.29
2021-11-10 11:6:30.3370,-0.897,0.2,-0.203,-0.63,-0.23,-0.2,-0.22,0.36,0.31
2021-11-10 11:6:30.3460,-0.894,0.204,-0.201,-0.63,-0.28,-0.19,-0.22,0.37,0.32
2021-11-10 11:6:30.3570,-0.888,0.207,-0.198,-0.63,-0.29,-0.22,-0.21,0.34,0.33
2021-11-10 11:6:30.3660,-0.871,0.205,-0.197,-0.66,-0.3,-0.28,-0.19,0.29,0.32
2021-11-10 11:6:30.3770,-0.849,0.2,-0.199,-0.77,-0.26,-0.32,-0.17,0.23,0.31
2021-11-10 11:6:30.3860,-0.827,0.192,-0.201,-0.97,-0.19,-0.32,-0.16,0.17,0.31
2021-11-10 11:6:30.3950,-0.803,0.191,-0.202,-1.18,-0.07,-0.3,-0.19,0.13,0.32
2021-11-10 11:6:30.4060,-0.784,0.191,-0.205,-1.39,0.0,-0.31,-0.24,0.11,0.35
2021-11-10 11:6:30.4160,-0.772,0.189,-0.213,-1.6,0.04,-0.29,-0.29,0.1,0.4
2021-11-10 11:6:30.4260,-0.758,0.189,-0.223,-1.73,0.1,-0.24,-0.34,0.09,0.46
2021-11-10 11:6:30.4360,-0.742,0.186,-0.229,-1.83,0.18,-0.14,-0.38,0.1,0.54
2021-11-10 11:6:30.4460,-0.736,0.175,-0.232,-1.99,0.24,-0.06,-0.36,0.12,0.78
2021-11-10 11:6:30.4560,-0.734,0.178,-0.231,-2.06,0.41,-0.04,-0.36,0.12,0.78
2021-11-10 11:6:30.4660,-0.736,0.178,-0.224,-2.06,0.54,-0.01,-0.32,0.14,0.91
2021-11-10 11:6:30.4770,-0.757,0.178,-0.224,-2.05,0.59,-0.1,-0.28,0.14,1.04
2021-11-10 11:6:30.4860,-0.802,0.202,-0.227,-1.9,0.74,-0.11,-0.26,0.12,1.16
2021-11-10 11:6:30.4970,-0.871,0.23,-0.239,-1.5,0.71,-0.11,-0.29,0.06,1.28
2021-11-10 11:6:30.5070,-0.971,0.235,-0.264,-0.9,0.56,-0.01,-0.34,-0.08,1.41
2021-11-10 11:6:30.5160,-1.095,0.186,-0.292,0.02,0.52,0.2,-0.43,-0.2,1.58
2021-11-10 11:6:30.5260,-1.231,0.123,-0.33,1.22,0.97,0.53,-0.59,-0.27,1.77
2021-11-10 11:6:30.5370,-1.392,0.083,-0.38,2.55,1.8,0.87,-0.82,-0.28,1.92
2021-11-10 11:6:30.5460,-1.598,0.056,-0.398,4.09,2.46,1.43,-1.06,-0.16,1.96
2021-11-10 11:6:30.5570,-1.882,0.088,-0.438,5.94,2.99,1.77,-1.24,0.07,1.89
2021-11-10 11:6:30.5660,-2.194,0.121,-0.53,8.54,3.12,2.0,-1.25,0.21,1.66
2021-11-10 11:6:30.5760,-2.491,0.1,-0.621,11.62,2.8,2.8,-0.98,0.17,1.25
2021-11-10 11:6:30.5860,-2.78,0.072,-0.705,14.65,2.94,3.74,-0.51,0.03,0.67
2021-11-10 11:6:30.5960,-3.025,0.049,-0.783,17.5,3.25,4.61,-0.04,-0.12,-0.06
2021-11-10 11:6:30.6060,-3.173,0.024,-0.853,20.16,3.44,5.41,0.27,-0.2,-0.94
2021-11-10 11:6:30.6160,-3.287,0.031,-0.894,21.85,3.53,6.13,0.38,-0.23,-1.82
2021-11-10 11:6:30.6260,-3.378,0.134,-0.88,22.97,3.46,6.69,0.48,-0.16,-2.61
2021-11-10 11:6:30.6350,-3.462,0.295,-0.856,23.8,2.54,6.73,0.71,-0.12,-3.24
2021-11-10 11:6:30.6460,-3.512,0.424,-0.834,24.57,0.73,6.45,1.08,-0.11,-3.74
2021-11-10 11:6:30.6560,-3.498,0.514,-0.795,25.1,-1.11,6.23,1.52,-0.08,-4.2
2021-11-10 11:6:30.6650,-3.429,0.584,-0.757,25.1,-2.57,5.87,1.9,0.04,-4.71
2021-11-10 11:6:30.6750,-3.32,0.665,-0.724,24.51,-3.81,5.42,2.13,0.18,-5.28
2021-11-10 11:6:30.6870,-3.182,0.775,-0.7,23.5,-5.11,5.02,2.24,0.23,-5.87
2021-11-10 11:6:30.6970,-3.043,0.895,-0.687,22.19,-6.74,4.72,2.28,0.08,-6.4
2021-11-10 11:6:30.7060,-2.912,1.029,-0.671,20.79,-8.55,4.55,2.29,-0.24,-6.85
2021-11-10 11:6:30.7160,-2.799,1.126,-0.639,19.49,-10.58,4.5,2.3,-0.64,-7.19
2021-11-10 11:6:30.7260,-2.664,1.188,-0.6,18.43,-12.46,4.35,2.33,-0.98,-7.44
2021-11-10 11:6:30.7360,-2.521,1.237,-0.553,17.34,-13.9,4.15,2.34,-1.24,-7.66
2021-11-10 11:6:30.7450,-2.373,1.258,-0.509,16.14,-15.2,3.91,2.34,-1.39,-7.86
2021-11-10 11:6:30.7560,-2.207,1.269,-0.486,14.98,-16.26,3.64,2.29,-1.51,-8.08
2021-11-10 11:6:30.7660,-2.031,1.285,-0.456,13.77,-17.12,3.58,2.2,-1.64,-8.3
2021-11-10 11:6:30.7750,-1.877,1.313,-0.416,12.43,-17.97,3.6,2.01,-1.92,-8.63
2021-11-10 11:6:30.7860,-1.724,1.336,-0.375,11.33,-18.9,3.5,2.01,-1.92,-8.63
2021-11-10 11:6:30.7950,-1.56,1.326,-0.357,10.4,-19.82,3.35,1.89,-2.05,-8.69
2021-11-10 11:6:30.8050,-1.393,1.288,-0.348,9.43,-20.46,3.34,1.48,-2.27,-8.58
2021-11-10 11:6:30.8160,-1.243,1.272,-0.322,8.44,-20.67,3.53,1.48,-2.27,-8.58
2021-11-10 11:6:30.8260,-1.109,1.264,-0.303,7.58,-20.86,3.55,1.23,-2.29,-8.46
2021-11-10 11:6:30.8360,-0.996,1.24,-0.282,6.94,-21.2,3.53,1.0,-2.21,-8.28
2021-11-10 11:6:30.8460,-0.887,1.218,-0.252,6.49,-21.33,3.51,0.79,-2.03,-8.07
2021-11-10 11:6:30.8560,-0.762,1.178,-0.23,6.18,-21.37,3.36,0.65,-1.79,-7.87
2021-11-10 11:6:30.8650,-0.629,1.118,-0.217,5.75,-21.26,3.2,0.54,-1.53,-7.7
2021-11-10 11:6:30.8760,-0.497,1.068,-0.198,5.21,-20.85,3.12,0.43,-1.23,-7.57
2021-11-10 11:6:30.8850,-0.372,1.024,-0.178,4.63,-20.38,3.01,0.3,-0.58,-7.42
2021-11-10 11:6:30.8950,-0.24,0.995,-0.156,4.12,-19.97,2.84,0.3,-0.58,-7.42
2021-11-10 11:6:30.9060,-0.111,0.992,-0.13,3.57,-19.55,2.67,0.3,-0.32,-7.39
2021-11-10 11:6:30.9150,-0.006,0.977,-0.103,2.98,-19.4,2.46,0.33,-0.13,-7.29
2021-11-10 11:6:30.9250,0.1,0.985,-0.091,2.54,-19.15,2.21,0.34,-0.03,-7.07
2021-11-10 11:6:30.9350,0.228,0.981,-0.079,2.2,-18.95,2.07,0.32,-0.05,-6.71
2021-11-10 11:6:30.9440,0.362,0.952,-0.06,1.61,-18.84,1.99,0.3,-0.23,-6.18
2021-11-10 11:6:30.9550,0.509,0.928,-0.041,0.82,-18.37,1.83,0.27,-0.6,-5.53
2021-11-10 11:6:30.9650,0.648,0.891,-0.044,-0.1,-17.92,1.62,0.19,-1.17,-4.85
2021-11-10 11:6:30.9750,0.773,0.845,-0.045,-1.14,-17.41,1.48,0.02,-1.73,-4.26
2021-11-10 11:6:30.9850,0.888,0.787,-0.014,-2.02,-16.8,1.47,-0.19,-1.93,-3.83
2021-11-10 11:6:30.9950,0.984,0.745,-0.021,-2.91,-16.07,1.11,-0.42,-1.77,-3.55
2021-11-10 11:6:31.0050,1.079,0.723,-0.033,-3.61,-15.39,0.87,-0.68,-1.34,-3.35
2021-11-10 11:6:31.0150,1.19,0.713,-0.034,-4.27,-14.93,0.93,-1.06,-0.26,-3.0
2021-11-10 11:6:31.0240,1.314,0.709,-0.047,-5.06,-14.62,0.82,-1.06,-0.26,-3.0
2021-11-10 11:6:31.0350,1.456,0.708,-0.045,-6.01,-14.38,0.84,-1.14,0.11,-2.73
2021-11-10 11:6:31.0440,1.595,0.696,-0.042,-7.17,-14.22,0.82,-1.15,0.32,-2.31
2021-11-10 11:6:31.0550,1.709,0.68,-0.044,-8.43,-14.02,0.71,-1.09,0.33,-1.77
2021-11-10 11:6:31.0640,1.795,0.666,-0.047,-9.56,-13.78,0.66,-1.0,0.2,-1.16
2021-11-10 11:6:31.0750,1.868,0.636,-0.039,-10.46,-13.59,0.63,-0.86,-0.01,-0.55
2021-11-10 11:6:31.0840,1.882,0.643,-0.111,-11.18,-13.32,0.5,-0.81,-0.42,0.61
2021-11-10 11:6:31.0940,1.882,0.63,-0.12,-11.63,-13.3,0.82,-0.81,-0.42,0.61
2021-11-10 11:6:31.1040,1.831,0.624,-0.149,-11.71,-13.33,1.16,-0.85,-0.4,1.19
2021-11-10 11:6:31.1150,1.76,0.639,-0.199,-11.51,-13.29,1.13,-0.95,-0.22,1.8
2021-11-10 11:6:31.1250,1.672,0.653,-0.229,-11.03,-13.56,1.58,-1.06,0.07,2.43
2021-11-10 11:6:31.1340,1.564,0.679,-0.275,-10.44,-13.85,1.85,-1.23,0.58,3.67
2021-11-10 11:6:31.1450,1.436,0.7,-0.348,-9.72,-14.29,2.15,-1.35,0.77,4.26
2021-11-10 11:6:31.1550,1.298,0.735,-0.423,-8.84,-14.74,2.72,-1.35,0.77,4.26
2021-11-10 11:6:31.1640,1.156,0.774,-0.501,-7.88,-15.26,3.42,-1.46,0.94,4.8
2021-11-10 11:6:31.1750,1.011,0.817,-0.602,-6.92,-15.91,4.05,-1.53,1.02,5.26
2021-11-10 11:6:31.1840,0.878,0.871,-0.698,-5.1,-17.28,5.8,-1.55,1.06,5.62
2021-11-10 11:6:31.1940,0.752,0.932,-0.783,-5.1,-17.28,5.8,-1.46,1.04,5.92
2021-11-10 11:6:31.2050,0.617,0.995,-0.844,-4.41,-18.08,6.58,-1.22,0.95,6.21
2021-11-10 11:6:31.2140,0.48,1.057,-0.885,-3.71,-18.88,7.22,-0.82,0.8,6.51
2021-11-10 11:6:31.2250,0.309,1.123,-0.912,-2.99,-19.66,7.65,-0.35,0.62,6.85
2021-11-10 11:6:31.2340,0.118,1.193,-0.924,-2.16,-20.42,7.97,0.11,0.57,7.27
2021-11-10 11:6:31.2440,-0.082,1.279,-0.925,-1.04,-21.17,8.19,0.58,1.24,8.3
2021-11-10 11:6:31.2540,-0.272,1.372,-0.922,0.11,-22.0,8.28,0.58,1.24,8.3
2021-11-10 11:6:31.2630,-0.433,1.474,-0.912,1.22,-22.87,8.32,0.57,1.86,8.8
2021-11-10 11:6:31.2750,-0.565,1.6,-0.889,2.05,-23.72,8.27,0.49,2.5,9.22
2021-11-10 11:6:31.2850,-0.689,1.744,-0.868,2.55,-24.66,8.08,0.49,2.85,9.54
2021-11-10 11:6:31.2940,-0.86,1.918,-0.841,2.9,-25.73,7.82,0.62,2.79,9.77
2021-11-10 11:6:31.3040,-1.09,2.11,-0.812,3.44,-26.93,7.55,0.85,2.4,9.97
2021-11-10 11:6:31.3140,-1.337,2.254,-0.766,4.7,-28.37,7.28,1.15,1.86,10.14
2021-11-10 11:6:31.3240,-1.624,2.331,-0.732,6.25,-29.44,6.9,1.36,1.42,10.26
2021-11-10 11:6:31.3340,-1.932,2.341,-0.693,8.14,-29.82,6.5,1.32,1.39,10.4
2021-11-10 11:6:31.3440,-2.172,2.291,-0.64,10.46,-29.42,6.15,1.07,1.8,10.5
2021-11-10 11:6:31.3550,-2.328,2.199,-0.591,12.55,-28.35,5.54,0.77,2.39,10.51
2021-11-10 11:6:31.3640,-2.437,2.117,-0.55,13.82,-26.69,4.85,0.48,2.91,10.44
2021-11-10 11:6:31.3740,-2.499,2.039,-0.545,14.64,-24.9,4.15,0.22,3.17,10.3
2021-11-10 11:6:31.3840,-2.581,1.933,-0.536,15.1,-23.28,3.65,0.05,3.1,10.16
2021-11-10 11:6:31.3940,-2.773,1.903,-0.475,15.5,-21.31,3.43,0.01,2.81,10.04
2021-11-10 11:6:31.4040,-3.027,1.886,-0.418,16.86,-19.77,2.73,-0.02,2.46,9.92
2021-11-10 11:6:31.4130,-3.286,1.878,-0.401,19.24,-18.7,1.87,-0.13,1.96,9.65
2021-11-10 11:6:31.4230,-3.606,1.837,-0.396,21.8,-17.7,1.44,-0.3,1.33,9.24
2021-11-10 11:6:31.4340,-3.918,1.769,-0.424,24.81,-16.61,1.25,-0.53,0.83,8.73
2021-11-10 11:6:31.4440,-4.204,1.656,-0.483,28.21,-15.22,1.35,-0.82,0.57,8.1
2021-11-10 11:6:31.4540,-4.468,1.465,-0.562,31.29,-13.64,1.8,-0.97,0.47,7.36
2021-11-10 11:6:31.4630,-4.661,1.219,-0.671,34.24,-11.42,2.5,-0.92,0.55,6.51
2021-11-10 11:6:31.4730,-4.736,0.975,-0.83,36.74,-8.62,3.38,-0.65,0.58,5.49
2021-11-10 11:6:31.4830,-4.756,0.736,-0.961,38.11,-5.78,4.8,-0.07,0.37,4.34
2021-11-10 11:6:31.4950,-4.767,0.526,-1.016,38.59,-3.15,6.24,0.75,-0.03,3.23
2021-11-10 11:6:31.5030,-4.776,0.352,-1.0,38.85,-0.76,7.04,1.57,-0.4,2.2
2021-11-10 11:6:31.5150,-4.772,0.213,-0.937,39.01,1.14,7.06,2.18,-0.62,1.23
2021-11-10 11:6:31.5240,-4.715,0.109,-0.861,39.06,2.61,6.51,2.56,-0.69,0.27
2021-11-10 11:6:31.5340,-4.597,0.031,-0.796,38.71,3.64,5.68,2.78,-0.74,-0.67
2021-11-10 11:6:31.5430,-4.468,0.022,-0.735,37.64,4.35,4.92,2.97,-0.89,-1.54
2021-11-10 11:6:31.5550,-4.297,0.072,-0.704,36.28,4.45,4.24,3.14,-1.15,-2.38
2021-11-10 11:6:31.5630,-4.097,0.168,-0.708,34.61,3.82,3.75,3.24,-1.48,-3.23
2021-11-10 11:6:31.5730,-3.893,0.324,-0.723,32.5,2.62,3.7,3.29,-1.82,-4.09
2021-11-10 11:6:31.5830,-3.672,0.521,-0.771,30.29,0.84,3.86,3.32,-2.16,-4.92
2021-11-10 11:6:31.5950,-3.439,0.72,-0.84,27.96,-1.58,4.29,3.28,-2.5,-5.64
2021-11-10 11:6:31.6040,-3.205,0.911,-0.903,25.47,-4.18,5.1,3.2,-2.72,-6.25
2021-11-10 11:6:31.6130,-2.996,1.104,-0.976,22.96,-6.77,5.93,3.07,-2.81,-6.74
2021-11-10 11:6:31.6250,-2.798,1.277,-1.063,20.66,-9.38,6.82,2.93,-2.83,-7.14
2021-11-10 11:6:31.6330,-2.637,1.417,-1.124,18.6,-11.96,7.91,2.92,-2.81,-7.44
2021-11-10 11:6:31.6440,-2.496,1.515,-1.154,16.82,-14.22,8.91,3.07,-2.76,-7.63
2021-11-10 11:6:31.6550,-2.337,1.56,-1.159,15.47,-16.18,9.62,3.35,-2.71,-7.77
2021-11-10 11:6:31.6630,-2.184,1.584,-1.121,14.09,-17.59,10.08,3.65,-2.68,-7.91
2021-11-10 11:6:31.6740,-2.04,1.602,-1.038,12.73,-18.63,10.26,3.93,-2.69,-8.05
2021-11-10 11:6:31.6830,-1.874,1.6,-0.943,11.59,-19.63,9.97,4.12,-2.75,-8.2
2021-11-10 11:6:31.6930,-1.701,1.586,-0.845,10.39,-20.41,9.47,4.19,-2.91,-8.36
2021-11-10 11:6:31.7030,-1.51,1.559,-0.752,9.15,-21.02,9.0,4.18,-3.13,-8.5
2021-11-10 11:6:31.7130,-1.31,1.524,-0.677,7.85,-21.45,8.53,4.1,-3.38,-8.6
2021-11-10 11:6:31.7230,-1.128,1.49,-0.613,6.47,-21.73,8.25,3.95,-3.59,-8.6
2021-11-10 11:6:31.7330,-0.965,1.45,-0.54,5.25,-21.89,8.12,3.79,-3.69,-8.49
2021-11-10 11:6:31.7420,-0.804,1.4,-0.471,4.29,-21.97,7.93,3.62,-3.64,-8.28
2021-11-10 11:6:31.7530,-0.644,1.328,-0.416,3.43,-21.87,7.67,3.42,-3.48,-8.0
2021-11-10 11:6:31.7620,-0.487,1.26,-0.356,2.58,-21.5,7.52,3.21,-3.29,-7.68
2021-11-10 11:6:31.7730,-0.328,1.185,-0.305,1.77,-20.99,7.34,2.98,-3.06,-7.33
2021-11-10 11:6:31.7840,-0.17,1.091,-0.257,0.92,-20.45,7.11,2.56,-2.56,-6.58
2021-11-10 11:6:31.7940,-0.03,1.015,-0.21,0.03,-19.61,6.94,2.56,-2.56,-6.58
2021-11-10 11:6:31.8030,0.096,0.946,-0.166,-0.78,-18.79,6.73,2.39,-2.26,-6.18
2021-11-10 11:6:31.8130,0.214,0.88,-0.125,-1.44,-18.1,6.52,2.27,-2.01,-5.78
2021-11-10 11:6:31.8230,0.316,0.827,-0.097,-2.09,-17.34,6.28,2.16,-1.86,-5.34
2021-11-10 11:6:31.8320,0.426,0.77,-0.056,-2.61,-16.69,6.15,2.01,-1.78,-4.9
2021-11-10 11:6:31.8430,0.54,0.717,-0.004,-3.17,-16.04,5.97,1.85,-1.68,-4.49
2021-11-10 11:6:31.8530,0.644,0.674,0.037,-3.88,-15.36,5.61,1.68,-1.59,-4.1
2021-11-10 11:6:31.8620,0.758,0.646,0.079,-4.52,-14.77,5.26,1.49,-1.52,-3.76
2021-11-10 11:6:31.8720,0.884,0.626,0.122,-5.21,-14.3,4.96,1.31,-1.56,-3.47
2021-11-10 11:6:31.8830,1.015,0.606,0.161,-6.07,-13.97,4.58,1.17,-1.8,-3.21
2021-11-10 11:6:31.8920,1.133,0.588,0.2,-7.0,-13.63,4.23,1.11,-2.21,-2.97
2021-11-10 11:6:31.9040,1.238,0.57,0.243,-7.87,-13.31,3.87,1.15,-2.67,-2.72
2021-11-10 11:6:31.9130,1.328,0.546,0.281,-8.58,-12.99,3.47,1.25,-3.06,-2.44
2021-11-10 11:6:31.9220,1.406,0.535,0.314,-9.19,-12.63,3.04,1.36,-3.29,-2.11
